country_iso3,country_name,year,gdp_usd,gdp_per_capita_usd,gni_usd,population,total_imports_usd,total_exports_usd,merchandise_imports_usd,merchandise_exports_usd,trade_pct_gdp,trade_balance_usd,tariff_weighted_all,tariff_simple_all,tariff_weighted_manuf,tariff_weighted_primary,food_imports_pct,fuel_imports_pct,manuf_imports_pct,food_exports_pct,fuel_exports_pct,manuf_exports_pct,import_concentration_hhi,export_concentration_hhi,exchange_rate_lcu_per_usd
THA,"Thailand",2021,506049783824.94,7055.18760721422,489426728064.368,71727332,297103648539.909,295639913234.139,267343000000,272006000000,117.131472183199,-1378476811.87716,3.15,8.48,2.23,6.03,6.82955384587696,14.8163921255511,68.2429877790074,13.6377222766517,3.58403042035946,74.6015451821836,52.814593169752,54.7252817432034,31.9770934417717
THA,"Thailand",2022,495691837308.033,6910.00995211206,480435265612.99,71735329,334490999348.285,323854472232.244,301030000000,287425000000,132.813458288082,-10500467522.0396,3.67,8.26,3.4,4.59,6.50488999044386,20.1211964486061,63.3555384487938,14.3970355275141,3.88472768383787,72.4829439980367,53.6009702231666,55.3417826898863,35.0613502144776
THA,"Thailand",2023,517013369475.121,7210.54130832685,504271987029.322,71702435,327159708258.581,338714010202.059,288509000000,285074000000,128.792359690165,11333921624.5157,,,,,7.02762772372685,18.4207924251689,66.3766541313486,15.0565120386781,3.86700213725135,72.9714583875857,54.1589132579191,56.8367192239408,34.8021885808364
THA,"Thailand",2024,529385520941.539,7386.63615126055,512489198447.603,71668011,349671347769.102,368836810863.224,305523000000,300740000000,135.724935837766,19312370750.924,,,,,6.58830793138106,16.9016555305963,65.766689591537,14.7199616966765,3.42247697644995,72.1338694193379,,,35.2935380808081
USA,"United States",2015,18295019000000,56849.4697923159,18608138000000,321815121,2794942000000,2270622000000,2315301000000,1502572000000,27.6882139340768,-490773000000,1.69,2.8,1.74,1.51,5.83172132728094,8.66499174677285,78.4228517834401,9.96602627105949,8.0034184342575,63.7146529670619,50.4556865621534,61.0450463650371,1
USA,"United States",2016,18804913000000,57976.628204291,18983369000000,324353340,2738830000000,2235558000000,2250154000000,1451011000000,26.4525977865465,-479461000000,1.65,2.76,1.68,1.54,6.1193049372905,7.25649021798253,79.1625174533301,10.5981891528546,7.57865354567164,63.2604946594473,49.9789405642732,61.0314385616635,1
USA,"United States",2017,19612102000000,60047.7190728307,19837150000000,326608609,2931589000000,2388260000000,2408476000000,1546273000000,27.1253382222874,-516935000000,1.66,3.36,1.57,2.25,6.08834023504952,8.47860299060236,77.9613267593777,10.0991842432711,10.510450824598,61.3709365092424,49.2296677916879,60.4289193585874,1
USA,"United States",2018,20656516000000,62875.6661382728,20883383000000,328529577,3131166000000,2538089000000,2614221000000,1663982000000,27.4453591302618,-577496000000,1.59,3.25,1.58,1.71,5.95676257518906,9.24830831010608,77.3349975295966,9.40119945637513,13.5299938279588,58.9112087207058,49.6274277721348,60.7252425929779,1
USA,"United States",2019,21539982000000,65227.9565911038,21764838000000,330226227,3116681000000,2539391000000,2567445000000,1643161000000,26.2584806245428,-559272000000,13.78,8.7,2.19,80.1,6.18022472683816,8.17781897202692,77.7966864516188,9.32976891748616,14.1993655796366,59.1142323221412,51.6926867133136,61.7480357895318,1
USA,"United States",2020,21375281000000,64465.2971415748,21466292000000,331578104,2782391000000,2163837000000,2406932000000,1424935000000,23.1399437509149,-646043000000,1.52,2.87,1.55,1.38,6.77430095157312,5.40205322460483,78.8160498313531,11.4910564449548,12.7159907896534,60.1797719851552,51.1178020573932,60.9556133805241,1
USA,"United States",2021,23725645000000,71441.2319805947,23838657000000,332100166,3417930000000,2568697000000,2935314000000,1754300000000,25.2327260228331,-837273000000,1.47,2.79,1.57,1.03,6.61168444273988,7.62835925904237,77.1303779668808,11.1491430134237,15.9220948098952,57.5274298542755,50.6289937993143,59.1871840116825,1
USA,"United States",2022,26054614000000,78008.6895811877,26207041000000,333996304,3974319000000,3036430000000,3371751000000,2065157000000,26.9078981557739,-923733000000,1.49,2.72,1.61,1,6.63381888216102,9.56553567648077,76.2678637955372,10.2695349977485,21.4101656084375,53.4684413105369,50.5048494789777,60.145174115002,1
USA,"United States",2023,27811517000000,82586.7847707894,27571322000000,336755052,3859856000000,3073360000000,3168237000000,2018059000000,24.9292981752847,-774217000000,,,,,6.78268948296484,8.41226616291469,77.2241343182597,9.54645463140735,18.6774872527635,56.4597327749381,52.5220040840467,61.0074287563671,1
USA,"United States",2024,29298013000000,86169.6641581917,28993443000000,340003797,4113828000000,3215368000000,3358247000000,2061691000000,25.0160172978284,-903539000000,,,,,6.93248541682915,7.47933820850955,78.367195749918,9.45041427880191,18.3113039630256,55.6527057342541,,,1
VNM,"Viet Nam",2015,239258328381.741,2577.56885340113,227116870128.414,92823254,172245363653.847,174473996313.379,165610000000,162065000000,144.914228195237,2609000000,3.14,6.18,2.7,4.63,8.41699152531486,4.7323217637881,79.5425545863862,12.9561756357317,3.08352977817506,80.6543167624364,52.5536669744786,71.9617481699026,21697.5675
VNM,"Viet Nam",2016,257096001177.982,2735.0604380416,242953110901.302,94000117,183315160786.75,190526869544.715,174804000000,176581000000,145.409507973118,6784000000,2.86,6.4,2.56,4.08,8.73754482079233,4.40457633094147,80.0229733642701,12.8748201478981,2.02635621812933,82.1664527550823,53.5134873548763,71.1783960774954,21935.0008333333
VNM,"Viet Nam",2017,281353605986.903,2956.10992127753,264356106349.992,95176977,222881466764.771,230041803530.193,212919000000,215014000000,160.98008365887,6816000000,2.69,6.51,2.47,3.61,8.01962000384069,5.16322751906425,79.5871353088851,12.1105567409709,2.25277351299626,82.5447702619353,54.4616591254247,66.4497420614099,22370.0866666667
VNM,"Viet Nam",2018,310106478394.659,3222.31003125366,294286042195.288,96237319,248830928922.633,261802606599.096,236862000000,243699000000,164.663936775893,12860129000,4.39,6.65,2.29,8.4,7.92785051617717,6.32799193461633,76.7963090042353,10.6341588117739,1.6139127032886,83.1872098957515,54.3582989933152,66.3100388424159,22602.05
VNM,"Viet Nam",2019,334365270496.667,3440.90025375434,317567408001.614,97173776,265976296626.188,284737397482.992,253393000000,264268000000,164.704215031408,19143247000,1.66,5.68,1.42,2.71,7.53345590140778,6.12713639752046,78.2440511912738,9.41630893438616,1.37705086993892,84.5212859416012,52.7767032786409,68.361213345559,23050.2416666667
VNM,"Viet Nam",2020,346615738537.796,3534.03953482647,331798335389.682,98079191,273355953899.644,292479899128.741,262701000000,282629000000,163.245862814935,20421000000,1.34,5.56,1.05,2.66,7.76048234226552,4.93625810516018,80.1067402170681,8.78179654079432,0.94849894404578,86.431461386713,51.40784101387,68.9278101197766,23208.3683333333
VNM,"Viet Nam",2021,366474752771.009,3704.1935590038,347725576769.191,98935098,340182482326.141,343937314545.796,332455000000,335978000000,186.675832836814,1799000000,1.17,4.22,0.88,2.52,8.32561178499203,4.94519642383979,77.7119197769552,8.15349352920866,0.979644882422729,86.3636592064161,49.0741984382779,68.7423224052955,23159.7825925926
VNM,"Viet Nam",2022,413445230668.578,4147.69777213621,393530727717.776,99680655,370998835148.792,386241068014.827,359148000000,371288000000,183.153619147836,15495000000,1.07,3.71,0.82,2.03,8.50025282921525,7.47833668540548,75.1476248522403,8.17136899699882,1.16704384704007,85.833704760271,48.9370953025481,69.4476221651995,23271.2125
VNM,"Viet Nam",2023,433805036898.465,4322.82572261566,411342036898.466,100352192,339491142718.319,376268017649.38,325776000000,353782000000,164.995585455876,35201000000,,,,,8.79902680198845,7.87575327181325,74.6903863302035,9.36226903673916,0.952923330798285,84.9709673202796,48.0485253953898,66.9349084596,23787.3191666667
VNM,"Viet Nam",2024,476324572783.807,4716.6599379632,460631572783.806,100987686,398774125641.271,429484097216.943,380515000000,404824000000,173.885260216071,32839000000,,,,,,,,,,,,,24164.8858333333
ZAF,"South Africa",2015,346709790458.563,6112.27382485974,338766618711.13,56723537,100591042327.088,96085897668.3633,104651000000,81002000000,56.7266761447156,-4456305640.43506,4.38,6.35,5.37,2.02,6.97820259788148,15.6930175984679,66.3798450525494,10.6741823466393,9.75395048126192,47.64529995251,55.2070098186027,49.1104147422094,12.7589308811644
ZAF,"South Africa",2016,323585509674.481,5651.20585165749,315294078694.387,57259551,89649913398.7817,91109021408.9525,91692000000,76214000000,55.8612575048782,1533892059.15327,4.51,6.48,5.25,2.58,8.35925884365795,13.4909050922564,66.3938595605789,11.1621285328149,9.83410485960525,47.708438095805,55.1550314811301,50.1815234466058,14.7096108855267
ZAF,"South Africa",2017,381448814653.456,6618.33508255701,370872982190.206,57635162,99923782384.0035,104288394992.827,101576000000,88947000000,53.5359318293741,4349083220.0379,4.61,6.67,5.28,2.67,7.87838407329725,14.7325930310396,65.1027888353477,10.896464687171,12.0071561154403,44.0297498303507,55.7374793279761,50.2832495195014,13.3238014244992
ZAF,"South Africa",2018,405260723892.517,6914.1780318076,393942767301.253,58613001,109373822794.536,111434691806.498,113971000000,93970000000,54.4855451276341,1986405030.54345,4.32,6.76,5.32,1.91,7.07452786511397,18.5563603959241,62.2396126851049,11.1095317645991,10.9922042428029,43.4558465114563,54.83964777728,49.9234935829494,13.2339264715833
ZAF,"South Africa",2019,389330032224.269,6533.71121032856,379611880898.869,59587885,103935027605.427,105906059178.622,107539000000,90016000000,53.8979964081406,1938862949.73873,5.37,8.37,5.29,5.68,7.23422341886668,16.8908744466706,63.4479286797739,10.9754562147879,10.050875262098,42.9742326978661,54.6840120744714,49.6153530426594,14.4484270548333
ZAF,"South Africa",2020,337974655408.055,5580.60383075189,332348833104.838,60562381,78355182004.1248,93199600859.2205,84062000000,85834000000,50.7596590804177,15079234261.2037,4.4,7.11,5.03,2.61,8.4019012309167,13.9601687481702,65.7571534023594,11.8465597035344,8.10609432073402,38.3879710523322,52.5768880102619,52.3429785976443,16.4591053903333
ZAF,"South Africa",2021,419986284375.368,6828.75624590017,411963103952.87,61502603,104883607897.811,131000485997.462,113989000000,123572000000,56.1647136277546,26351816045.8633,4.46,7.16,5.06,2.79,7.20423265995072,16.5872059557308,63.6392994847975,9.65735993643473,8.68304384294431,36.0522527481127,53.0565131257097,56.7292962324441,14.7786782139167
ZAF,"South Africa",2022,407596043067.885,6534.24867783397,399131611405.409,62378410,128016518313.047,136705431596.872,136207000000,122901000000,64.94713440234,9009915063.9182,4.66,7.31,5.31,2.4,6.3766274385877,22.8249151743158,60.1568703597517,10.3922243694966,14.3272920099043,37.2933613317767,52.3490714942925,55.3442374108612,16.3558534845
ZAF,"South Africa",2023,381440724491.232,6034.27208964673,376303556657.57,63212384,123686210464.208,126843584296.229,130745000000,110855000000,65.6798759740707,3122509192.58849,,,,,6.32333801823275,21.0331701787206,60.6165466518046,11.6716750751014,10.7279305896972,40.4948203836485,53.3495665583273,50.1301131666624,18.4502441785
ZAF,"South Africa",2024,401144998373.585,6267.186814093,393257786991.279,64007187,119761291334.041,127531645077.343,123470000000,110076000000,61.646770473025,7811501898.59058,,,,,7.1738390562282,19.4234393329532,60.6773576855653,12.190433761255,9.60851603889865,39.1485975095287,,,18.3286575505
